"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ncbi_gene_id","Name","Region","color","OTHER","description","accession","synonyms"
"15036",73507,"chr8",38241466,38241803,2.2627,"transcription_start_site","+",38244019,38244019,-2216,-2388,137994,"LETM2","chr8:38244019-38244019",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:38244019-38244019&pix=800&Submit=submit","leucine zipper-EF-hand containing transmembrane protein 2","NM_144652","FLJ25409"
"19372",75175,"chr11",55336452,55337387,3.25,"transcription_start_site","+",55339603,55339603,-2216,-2684,219428,"OR4C16","chr11:55339603-55339603",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:55339603-55339603&pix=800&Submit=submit","olfactory receptor, family 4, subfamily C, member 16","NM_001004701","OR11-135"
"814",68133,"chr1",85727542,85727903,3.3283,"transcription_start_site","-",85725325,85725325,-2217,-2400,148423,"C1orf52","chr1:85725325-85725325",9900,"RP11-234D19.1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:85725325-85725325&pix=800&Submit=submit,gm117","chromosome 1 open reading frame 52","BC029538","FLJ44982"
"4039",69357,"chr2",203138786,203138933,2.2764,"transcription_start_site","+",203141153,203141153,-2220,-2304,692110,"SNORD70","chr2:203141153-203141153",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:203141153-203141153&pix=800&Submit=submit","small nucleolar RNA, C/D box 70","NR_003058","HBII-234"
"18346",74752,"chr10",105879242,105879593,2.0891,"transcription_start_site","+",105881815,105881815,-2222,-2400,119392,"C10orf78","chr10:105881815-105881815",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:105881815-105881815&pix=800&Submit=submit,bA373N18.1","chromosome 10 open reading frame 78","NM_145247","FLJ41960"
"17239",74341,"chr9",125509533,125509902,2.6201,"transcription_start_site","+",125512126,125512126,-2224,-2408,392390,"OR1L6","chr9:125512126-125512126",9900,"OR1L7,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr9:125512126-125512126&pix=800&Submit=submit,OR9-30","olfactory receptor, family 1, subfamily L, member 6","NM_001004453","HG16"
"588",68048,"chr1",67898257,67898920,3.1336,"transcription_start_site","-",67896031,67896031,-2226,-2560,26135,"SERBP1","chr1:67896031-67896031",9900,"PAIRBP1,HABP4L,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:67896031-67896031&pix=800&Submit=submit,DKFZp564M2423,CHD3IP,FLJ90489,PAI-RBP1","SERPINE1 mRNA binding protein 1","BC003049","CGI-55"
"9946",71620,"chr5",101836957,101837411,2.9948,"transcription_start_site","-",101834720,101834720,-2237,-2464,133482,"SLCO6A1","chr5:101834720-101834720",9900,"MGC26949,OATP6A1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:101834720-101834720&pix=800&Submit=submit,OATPY,GST","solute carrier organic anion transporter family, member 6A1","NM_173488","CT48"
"7555",70722,"chr4",75307951,75308608,2.6223,"transcription_start_site","+",75310852,75310852,-2244,-2568,374,"AREG","chr4:75310852-75310852",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:75310852-75310852&pix=800&Submit=submit,MGC13647,SDGF,CRDGF","amphiregulin","NM_001657","AR"
"29932",79222,"chrX",134553166,134553621,2.4384,"transcription_start_site","+",134555867,134555867,-2246,-2480,399668,"NCRNA00086","chrX:134555867-134555867",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:134555867-134555867&pix=800&Submit=submit","non-protein coding RNA 86","NR_024359","MGC39606"
"17558",74459,"chr10",21816858,21817809,2.2053,"transcription_start_site","-",21814611,21814611,-2247,-2720,387640,"C10orf140","chr10:21814611-21814611",9900,"DLN-1,FLJ45187,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:21814611-21814611&pix=800&Submit=submit","chromosome 10 open reading frame 140","NM_207371","DKFZp761J229"
"15712",73762,"chr8",91097347,91098795,3.3824,"transcription_start_site","-",91095097,91095097,-2250,-2968,793,"CALB1","chr8:91095097-91095097",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:91095097-91095097&pix=800&Submit=submit","calbindin 1, 28kDa","BC006478","CALB"
"15858",73820,"chr8",100020868,100023242,2.8946,"transcription_start_site","+",100025493,100025493,-2251,-3448,157680,"VPS13B","chr8:100025493-100025493",9900,"DKFZp313I0811,KIAA0532,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:100025493-100025493&pix=800&Submit=submit,COH1","vacuolar protein sorting 13 homolog B (yeast)","NM_015243","CHS1"
"25209",77383,"chr16",21316669,21317802,2.811,"transcription_start_site","-",21314417,21314417,-2252,-2820,1428,"CRYM","chr16:21314417-21314417",9900,"THBP,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr16:21314417-21314417&pix=800&Submit=submit","crystallin, mu","NM_001014444","DFNA40"
"19693",75324,"chr11",59804923,59805494,2.904,"transcription_start_site","+",59807747,59807747,-2253,-2540,219990,"PLAC1L","chr11:59807747-59807747",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:59807747-59807747&pix=800&Submit=submit,TMEM122","placenta-specific 1-like","NM_173801","FLJ36198"
"2464",68745,"chr1",248566582,248567037,2.6326,"transcription_start_site","+",248569295,248569295,-2258,-2480,26696,"OR2T1","chr1:248569295-248569295",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:248569295-248569295&pix=800&Submit=submit","olfactory receptor, family 2, subfamily T, member 1","NM_030904","OR1-25"
"12425",72497,"chr6",111806350,111807036,2.9856,"transcription_start_site","-",111804092,111804092,-2258,-2600,5980,"REV3L","chr6:111804092-111804092",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:111804092-111804092&pix=800&Submit=submit,REV3","REV3-like, catalytic subunit of DNA polymerase zeta (yeast)","BC172423","POLZ"
"9948",71621,"chr5",102199123,102199262,2.5089,"transcription_start_site","+",102201526,102201526,-2264,-2336,5066,"PAM","chr5:102201526-102201526",9900,"PHM,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:102201526-102201526&pix=800&Submit=submit","peptidylglycine alpha-amidating monooxygenase","NM_000919","PAL"
"26478",77902,"chr18",33549683,33550322,2.469,"transcription_start_site","+",33552587,33552587,-2265,-2584,83608,"C18orf21","chr18:33552587-33552587",9900,"PNAS-131,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr18:33552587-33552587&pix=800&Submit=submit,PNAS-124,MGC131953,XTP13","chromosome 18 open reading frame 21","NM_031446","HsT3108"
"30237",79332,"chrY",20705748,20706288,2.4549,"transcription_start_site","+",20708556,20708556,-2268,-2538,159119,"HSFY2","chrY:20708556-20708556",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:20708556-20708556&pix=800&Submit=submit,HSFY,HSF2L","heat shock transcription factor, Y linked 2","NM_153716","FLJ25453"
"14196",23255,"chr7",104656861,104660195,2.6114,"transcription_start_site","-",104654588,104654588,-2273,-3936,100216545,"LOC100216545","chr7:104654588-104654588",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:104654588-104654588&pix=800&Submit=submit,FLJ42052,FLJ41482","hypothetical LOC100216545","NR_024586","FLJ37053"
"25504",77504,"chr17",7903113,7903710,2.6511,"transcription_start_site","+",7905987,7905987,-2277,-2575,3000,"GUCY2D","chr17:7905987-7905987",9900,"RETGC-1,CORD6,GUC2D,ROS-GC1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:7905987-7905987&pix=800&Submit=submit,LCA,CYGD,ROSGC,LCA1,GUC1A4,RCD2,retGC","guanylate cyclase 2D, membrane (retina-specific)","NM_000180","CORD5"
"54",67821,"chr1",10000660,10001207,2.9797,"transcription_start_site","+",10003485,10003485,-2278,-2551,64802,"NMNAT1","chr1:10003485-10003485",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:10003485-10003485&pix=800&Submit=submit,PNAT1","nicotinamide nucleotide adenylyltransferase 1","NM_022787","NMNAT"
"11722",72242,"chr6",52532972,52533603,2.1831,"transcription_start_site","+",52535883,52535883,-2280,-2596,28978,"TMEM14A","chr6:52535883-52535883",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:52535883-52535883&pix=800&Submit=submit,PTD011","transmembrane protein 14A","NM_014051","C6orf73"
"23879",76875,"chr14",55511627,55516081,2.8417,"transcription_start_site","+",55518361,55518361,-2280,-4504,93487,"MAPK1IP1L","chr14:55518361-55518361",9900,"c14_5346,MGC23138,MISS,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr14:55518361-55518361&pix=800&Submit=submit","mitogen-activated protein kinase 1 interacting protein 1-like","NM_144578","C14orf32"
"9516",71465,"chr5",61599462,61599705,2.1289,"transcription_start_site","+",61601988,61601988,-2283,-2404,3796,"KIF2A","chr5:61601988-61601988",9900,"KIF2,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:61601988-61601988&pix=800&Submit=submit","kinesin heavy chain member 2A","NM_004520","HK2"
"8920",71240,"chr4",174257204,174257862,2.5163,"transcription_start_site","-",174254920,174254920,-2284,-2624,3148,"HMGB2","chr4:174254920-174254920",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:174254920-174254920&pix=800&Submit=submit","high-mobility group box 2","NM_001130689","HMG2"
"30239",79332,"chrY",20705748,20706288,2.4549,"transcription_start_site","+",20708573,20708573,-2285,-2554,86614,"HSFY1","chrY:20708573-20708573",9900,"HSFY,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrY:20708573-20708573&pix=800&Submit=submit","heat shock transcription factor, Y-linked 1","NM_033108","HSF2L"
"13024",72734,"chr6",147521379,147523220,3.2548,"transcription_start_site","+",147525507,147525507,-2287,-3200,134957,"STXBP5","chr6:147525507-147525507",9900,"MGC141968,Nbla04300,MGC141942,LLGL3,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:147525507-147525507&pix=800&Submit=submit,LGL3","syntaxin binding protein 5 (tomosyn)","NM_139244","FLJ30922"
"30038",79265,"chrX",144895892,144897058,3.0811,"transcription_start_site","+",144899346,144899346,-2288,-2864,84631,"SLITRK2","chrX:144899346-144899346",9900,"MGC129913,SLITL1,KIAA1854,DKFZp451E1911,MGC129912,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:144899346-144899346&pix=800&Submit=submit","SLIT and NTRK-like family, member 2","NM_032539","CXorf2"
"15641",73736,"chr8",86373679,86373839,2.5998,"transcription_start_site","+",86376130,86376130,-2291,-2368,760,"CA2","chr8:86376130-86376130",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr8:86376130-86376130&pix=800&Submit=submit,CAII,Car2","carbonic anhydrase II","NM_000067","CA-II"
"18689",74903,"chr11",5753127,5755387,2.7056,"transcription_start_site","+",5757680,5757680,-2293,-3423,387748,"OR56B1","chr11:5757680-5757680",9900,"OR56B1P,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:5757680-5757680&pix=800&Submit=submit","olfactory receptor, family 56, subfamily B, member 1","BC137184","OR11-65"
"2528",68771,"chr2",11812589,11813915,2.4131,"transcription_start_site","-",11810290,11810290,-2299,-2962,23620,"NTSR2","chr2:11810290-11810290",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:11810290-11810290&pix=800&Submit=submit","neurotensin receptor 2","BC022501","NTR2"
"14452",73278,"chr7",128418143,128418491,2.737,"transcription_start_site","-",128415844,128415844,-2299,-2480,611,"OPN1SW","chr7:128415844-128415844",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:128415844-128415844&pix=800&Submit=submit,BOP,CBT","opsin 1 (cone pigments), short-wave-sensitive","NM_001708","BCP"
"13469",72905,"chr7",16923913,16925150,2.7222,"transcription_start_site","-",16921613,16921613,-2300,-2920,155465,"AGR3","chr7:16921613-16921613",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:16921613-16921613&pix=800&Submit=submit,PDIA18,hAG-3,BCMP11,HAG3","anterior gradient homolog 3 (Xenopus laevis)","NM_176813","AG3"
"1700",68462,"chr1",162599570,162599926,2.6723,"transcription_start_site","+",162602227,162602227,-2301,-2480,4921,"DDR2","chr1:162602227-162602227",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:162602227-162602227&pix=800&Submit=submit,NTRKR3,TKT,TYRO10","discoidin domain receptor tyrosine kinase 2","NM_006182","MIG20a"
"12074",72373,"chr6",84421413,84422517,3.0049,"transcription_start_site","-",84419112,84419112,-2301,-2856,9892,"SNAP91","chr6:84419112-84419112",9900,"DKFZp781O0519,CALM,KIAA0656,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:84419112-84419112&pix=800&Submit=submit","synaptosomal-associated protein, 91kDa homolog (mouse)","BC060818","AP180"
"8822",71202,"chr4",164260633,164262786,3.4636,"transcription_start_site","+",164265090,164265090,-2304,-3376,4889,"NPY5R","chr4:164265090-164265090",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:164265090-164265090&pix=800&Submit=submit","neuropeptide Y receptor Y5","NM_006174","NPYR5"
"27736",78425,"chr21",26982097,26982671,3.1217,"transcription_start_site","-",26979793,26979793,-2304,-2592,54148,"MRPL39","chr21:26979793-26979793",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:26979793-26979793&pix=800&Submit=submit,L39mt,RPML5,MGC104174,MRPL5,PRED66,MGC3400,FLJ20451,MRP-L5,MSTP003,PRED22","mitochondrial ribosomal protein L39","BC107719","C21orf92"
"7272",70605,"chr4",70143756,70143906,2.1646,"transcription_start_site","+",70146216,70146216,-2310,-2384,54490,"UGT2B28","chr4:70146216-70146216",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:70146216-70146216&pix=800&Submit=submit","UDP glucuronosyltransferase 2 family, polypeptide B28","NM_053039","-"
"7244",70595,"chr4",69678941,69679396,2.2467,"transcription_start_site","+",69681710,69681710,-2314,-2544,7365,"UGT2B10","chr4:69681710-69681710",9900,"UDPGT2B10,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:69681710-69681710&pix=800&Submit=submit","UDP glucuronosyltransferase 2 family, polypeptide B10","BC113649","MGC142209"
"841",68144,"chr1",87382118,87382692,2.765,"transcription_start_site","-",87379799,87379799,-2319,-2600,9403,"15-Sep","chr1:87379799-87379799",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:87379799-87379799&pix=800&Submit=submit","15 kDa selenoprotein","BC016359","-"
"20585",75638,"chr11",122706220,122706879,2.0938,"transcription_start_site","+",122709205,122709205,-2326,-2656,56253,"CRTAM","chr11:122709205-122709205",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:122709205-122709205&pix=800&Submit=submit","cytotoxic and regulatory T cell molecule","BC070266","-"
"4921",69690,"chr3",56588406,56588856,2.5127,"transcription_start_site","+",56591183,56591183,-2327,-2552,285331,"CCDC66","chr3:56591183-56591183",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:56591183-56591183&pix=800&Submit=submit","coiled-coil domain containing 66","NM_001141947","DKFZp686C0433"
"5771",70027,"chr3",130609943,130610836,3.0454,"transcription_start_site","+",130613169,130613169,-2333,-2784,27032,"ATP2C1","chr3:130613169-130613169",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:130613169-130613169&pix=800&Submit=submit,KIAA1347,BCPM,SPCA1,PMR1,hSPCA1,HHD","ATPase, Ca++ transporting, type 2C, member 1","BC028139","ATP2C1A"
"14235",73190,"chr7",107207039,107207991,2.9075,"transcription_start_site","-",107204706,107204706,-2333,-2816,10466,"COG5","chr7:107204706-107204706",9900,"FLJ44289,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:107204706-107204706&pix=800&Submit=submit,GOLTC1,GTC90","component of oligomeric golgi complex 5","BC068540","FLJ41732"
"27734",78423,"chr21",26957870,26958128,3.0001,"transcription_start_site","-",26955536,26955536,-2334,-2464,282566,"C21orf71","chr21:26955536-26955536",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:26955536-26955536&pix=800&Submit=submit","chromosome 21 open reading frame 71","NR_024092","PRED21"
"10398",71792,"chr5",140584767,140585950,2.6514,"transcription_start_site","+",140588290,140588290,-2340,-2928,56124,"PCDHB12","chr5:140588290-140588290",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:140588290-140588290&pix=800&Submit=submit","protocadherin beta 12","NM_018932","PCDH-BETA12"
"8735",71173,"chr4",156820328,156822505,2.7882,"transcription_start_site","+",156824846,156824846,-2341,-3440,6999,"TDO2","chr4:156824846-156824846",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:156824846-156824846&pix=800&Submit=submit,TRPO,TPH2","tryptophan 2,3-dioxygenase","NM_005651","TDO"
"2326",19079,"chr1",240777731,240777883,2.3393,"transcription_start_site","-",240775389,240775389,-2342,-2416,64388,"GREM2","chr1:240775389-240775389",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:240775389-240775389&pix=800&Submit=submit,DAND3,PRDC","gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)","BC046632","CKTSF1B2"
"7389",70656,"chr4",71380373,71381955,2.143,"transcription_start_site","+",71384297,71384297,-2342,-3128,401138,"AMTN","chr4:71384297-71384297",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:71384297-71384297&pix=800&Submit=submit,MGC148133,UNQ689","amelotin","NM_212557","MGC148132"
